181207,16878
181208,16869
181209,16876
181210,16877
181211,16862
181212,16874
181213,16874
181214,16865
181215,16865
181216,16865
181217,3076
181218,3076
181219,3076
181220,3076
181221,3076
181222,6142
181223,6142
181224,6142
181225,6142
181226,6142
181227,6142
181228,6142
181229,6142
181230,6142
181231,6142
181232,6142
181233,19986
181234,19986
181235,19168
181236,19168
181237,19168
181238,19168
181239,19168
181240,19168
181241,19168
181242,19168
181243,19168
181244,19170
181245,19170
181246,32633
181247,32633
181248,32633
181249,32633
181250,32633
181251,32633
181252,19167
181253,19167
181254,2015
181255,2015
181256,2015
181257,2000
181258,2000
181259,2000
181260,2000
181261,2005
181262,2005
181263,2038
181264,2038
181265,2038
181266,2038
181267,2038
181268,2038
181269,2045
181270,2035
181271,2035
181272,2035
181273,2046
181274,2046
181275,19166
181276,19166
181277,19166
181278,19166
181279,19166
181280,19166
181281,19166
181282,19166
181283,19166
181284,19166
181285,2042
181286,2042
181287,2042
181288,56104
181289,56104
181290,56105
181291,21663
181292,21663
181293,21663
181294,21663
181295,21663
181296,21663
181297,21663
181298,21368
181299,21368
181300,21368
181301,21362
181302,21362
181303,21362
181304,21362
181305,21357
181306,21357
181307,21357
181308,21365
181309,21365
181310,40477
181311,40477
181312,40480
181313,40480
181314,40480
181315,40480
181316,40480
181317,40480
181318,53740
181319,53740
181320,53740
181321,53740
181322,53740
181323,53740
181324,53740
181325,21380
181326,21380
181327,53729
181328,53729
181329,53729
181330,53727
181331,53725
181332,53725
181333,53736
181334,53734
181335,53734
181336,53734
181337,53734
181338,53734
181339,17263
181340,17263
181341,17263
181342,17263
181343,17262
181344,17262
181345,21097
181346,19416
181347,19416
181348,19416
181349,19416
181350,19416
181351,19416
181352,19416
181353,19416
181354,19416
181355,19416
181356,19416
181357,19416
181358,19416
181359,19416
181360,19416
181361,19416
181362,19416
181363,376
181364,376
181365,376
181366,376
181367,376
181368,376
181369,376
181370,376
181371,376
181372,376
181373,376
181374,376
181375,391
181376,391
181377,391
181378,391
181379,391
181380,391
181381,391
181382,391
181383,391
181384,391
181385,391
181386,391
181387,391
181388,391
181389,391
181390,391
181391,391
181392,391
181393,391
181394,391
181395,391
181396,391
181397,391
181398,391
181399,391
181400,391
181401,391
181402,391
181403,391
181404,56011
181405,56011
181406,56011
181407,56011
181408,56011
181409,56011
181410,56011
181411,56011
181412,56011
181413,56011
181414,56011
181415,56011
181416,56011
181417,56011
181418,57093
181419,57093
181420,57093
181421,57093
181422,57093
181423,57093
181424,57093
181425,57093
181426,57093
181427,57093
181428,57093
181429,57093
181430,57093
181431,57093
181432,57093
181433,57104
181434,57104
181435,57104
181436,57104
181437,57104
181438,57104
181439,57104
181440,57104
181441,57104
181442,57104
181443,57104
181444,57104
181445,57104
181446,57104
181447,57104
181448,57104
181449,57106
181450,57106
181451,57106
181452,57106
181453,57106
181454,57106
181455,57106
181456,54609
181457,54609
181458,54609
181459,54609
181460,54609
181461,54609
181462,54609
181463,54609
181464,54609
181465,35723
181466,35723
181467,35724
181468,35724
181469,35724
181470,35724
181471,22582
181472,22582
181473,22582
181474,22582
181475,22582
181476,22582
181477,52817
181478,52817
181479,52817
181480,52817
181481,52817
181482,52817
181483,52818
181484,52818
181485,53400
181486,53400
181487,53400
181488,53400
181489,53400
181490,53400
181491,22966
181492,22966
181493,22966
181494,22966
181495,22966
181496,22966
181503,36900
181504,30546
181505,30546
181506,30546
181507,30546
181508,30546
181509,30546
181510,30546
181511,30546
181512,30697
181513,30697
181514,30697
181515,30531
181516,30531
181517,30531
181518,30717
181519,30717
181520,30717
181521,30716
181522,30696
181523,30696
181524,30696
181525,30694
181526,30731
181527,30731
181528,30731
181529,29098
181530,29098
181531,11844
181532,9242
181533,31070
181534,30598
181535,11845
181536,11843
181537,11843
181538,11841
181539,11841
181540,11841
181541,11841
181542,31074
181543,31074
181544,31074
181545,33119
181546,43305
181547,43305
181548,34690
181549,34690
181550,43308
181551,43308
181552,11842
181553,34693
181554,34693
181555,34693
181556,31098
181557,31098
181558,11929
181559,11929
181560,43022
181561,43022
181562,43022
181563,11827
181564,54090
181565,43016
181566,43017
181567,43019
181568,43018
181569,43018
181570,43018
181571,43018
181572,43013
181573,43013
181574,43013
181575,43012
181576,43011
181577,11533
181578,11532
181579,16414
181580,11529
181581,11527
181582,11223
181583,43006
181584,11218
181585,11219
181586,10440
181587,10440
181588,10441
181589,10415
181590,40109
181591,40109
181592,11791
181593,11797
181594,11796
181595,11801
181596,11339
181597,37223
181598,11410
181599,11410
181600,11410
181601,42904
181602,42904
181603,11504
181604,54384
181605,54384
181606,11514
181607,11514
181608,11513
181609,11520
181610,11520
181611,11511
181612,11511
181613,11346
181614,11346
181615,11346
181616,37242
181617,37242
181618,37239
181619,54364
181620,54364
181621,37244
181622,37244
181623,54349
181624,54349
181625,54349
181626,54348
181627,54348
181628,54348
181629,54348
181630,34184
181631,54347
181632,54347
181633,54344
181634,54344
181635,54344
181636,54344
181637,42827
181638,42827
181639,42827
181640,42827
181641,42827
181642,42827
181643,42827
181644,42827
181645,59145
181646,59144
181647,59124
181648,59124
181649,59124
181650,59124
181651,59126
181652,12706
181653,12706
181654,12706
181655,59127
181656,12877
181657,13793
181658,13793
181659,12881
181660,12881
181661,12995
181662,12996
181663,12996
181664,41994
181665,41994
181666,41994
181667,41994
181668,41994
181669,41997
181670,41997
181671,41997
181672,41997
181673,41997
181674,41998
181675,41998
181676,41998
181677,41998
181678,41998
181679,44128
181680,44840
181681,44840
181682,44840
181683,44840
181684,44840
181685,44840
181686,41993
181687,41993
181688,41993
181689,41993
181690,42044
181691,42044
181692,41868
181693,51530
181694,51530
181695,51531
181696,51533
181697,51535
181698,51535
181699,19043
181700,19043
181701,19043
181702,19042
181703,41961
181704,58900
181705,41935
181706,41966
181707,41966
181708,41966
181709,58971
181710,58971
181711,58637
181712,58637
181713,58641
181714,58603
181715,58606
181716,58606
181717,58606
181718,58602
181719,44862
181720,44862
181721,44862
181722,44863
181723,58613
181724,58613
181725,58613
181726,43858
181727,43739
181728,43753
181729,43753
181730,43753
181731,43819
181732,43862
181733,43862
181734,9936
181735,43863
181736,43864
181737,58741
181738,58774
181739,58782
181740,50084
181741,50090
181742,50090
181743,43814
181744,50079
181745,50087
181746,50094
181747,50094
181748,50094
181749,50094
181750,50094
181751,50094
181752,9918
181753,9943
181754,9943
181755,9943
181756,9943
181757,9943
181758,44540
181759,44541
181760,44541
181761,57714
181762,57715
181763,46010
181764,46010
181765,58452
181766,58452
181767,58453
181768,58453
181769,58460
181770,44549
181771,44549
181772,44480
181773,44480
181774,44480
181775,44553
181776,44505
181777,44505
181778,44497
181779,44495
181780,44504
181781,44503
181782,57730
181783,57730
181784,44502
181785,44502
181786,44502
181787,44502
181788,2598
181789,2598
181790,2598
181791,2598
181792,58301
181793,58301
181794,22153
181795,22153
181796,4138
181797,4138
181798,4139
181799,4139
181800,4137
181801,16908
181802,16908
181803,17936
181804,17937
181805,16914
181806,16914
181807,16912
181808,16913
181809,16892
181810,16888
181811,16883
181812,16898
181813,16885
181814,16891
181815,16889
181816,16881
181817,16881
181818,16874
181819,16865
181820,16865
181821,3076
181822,3076
181823,3076
181824,3076
181825,3076
181826,3076
181827,2626
181828,2626
181829,2626
181830,2626
181831,2626
181832,2626
181833,6142
181834,6142
181835,6142
181836,19986
181837,19986
181838,19986
181839,19986
181840,19168
181841,19168
181842,19168
181843,19168
181844,19168
181845,19168
181846,19168
181847,19168
181848,19168
181849,19170
181850,19170
181851,32633
181852,32633
181853,32633
181854,32633
181855,32633
181856,32633
181857,19167
181858,19167
181859,19167
181860,2015
181861,2015
181862,2000
181863,2000
181864,2000
181865,2000
181866,2000
181867,2000
181868,2033
181869,2033
181870,2033
181871,2038
181872,2038
181873,2038
181874,2038
181875,2035
181876,2035
181877,2035
181878,2046
181879,2046
181880,2046
181881,19166
181882,19166
181883,19166
181884,19166
181885,19166
181886,19166
181887,19166
181888,19166
181889,2042
181890,2042
181891,2042
181892,2042
181893,56104
181894,56104
181895,56105
181896,56105
181897,21665
181898,21663
181899,21663
181900,21663
181901,21663
181902,21663
181903,21663
181904,21663
181905,21663
181906,21663
181907,21362
181908,21362
181909,21362
181910,21362
181911,21357
181912,21357
181913,40482
181914,40482
181915,40482
181916,40482
181917,40480
181918,40480
181919,40480
181920,40480
181921,40480
181922,40480
181923,53740
181924,53740
181925,53740
181926,53740
181927,53740
181928,53740
181929,53740
181930,21380
181931,53729
181932,53729
181933,53729
181934,53729
181935,53727
181936,53725
181937,53725
181938,53736
181939,53734
181940,53734
181941,53734
181942,53734
181943,53734
181944,17268
181945,17268
181946,17268
181947,17268
181948,17264
181949,17265
181950,17265
181951,19408
181952,19408
181953,19416
181954,19416
181955,19416
181956,19416
181957,19416
181958,19416
181959,19416
181960,19416
181961,19416
181962,19416
181963,19416
181964,19416
181965,19416
181966,19416
181967,19416
181968,376
181969,376
181970,376
181971,376
181972,376
181973,376
181974,376
181975,376
181976,376
181977,376
181978,376
181979,376
181980,376
181981,376
181982,391
181983,391
181984,391
181985,391
181986,391
181987,391
181988,391
181989,391
181990,391
181991,391
181992,391
181993,391
181994,391
181995,391
181996,391
181997,391
181998,391
181999,391
182000,391
182001,391
182002,391
182003,391
182004,391
182005,391
182006,391
182007,391
182008,391
182009,391
182010,391
182011,56011
182012,56011
182013,56011
182014,56011
182015,56011
182016,56011
182017,56011
182018,56011
182019,56011
182020,56011
182021,56011
182022,57093
182023,57093
182024,57093
182025,57093
182026,57093
182027,57093
182028,57093
182029,57093
182030,57093
182031,57093
182032,57093
182033,57093
182034,57093
182035,57093
182036,57093
182037,57093
182038,57093
182039,57093
182040,57093
182041,57095
182042,57095
182043,57104
182044,57104
182045,57104
182046,57104
182047,57104
182048,57104
182049,57104
182050,57104
182051,57104
182052,57104
182053,57106
182054,57106
182055,57106
182056,57106
182057,57106
182058,57106
182059,57106
182060,54609
182061,54609
182062,54609
182063,54609
182064,54609
182065,54609
182066,54609
182067,54609
182068,54609
182069,54609
182070,35723
182071,35724
182072,35724
182073,35724
182074,35724
182075,35724
182076,22582
182077,22582
182078,22582
182079,22582
182080,22582
182081,52820
182082,52817
182083,52817
182084,52817
182085,52817
182086,52817
182087,52818
182088,52818
182089,52818
182090,53400
182091,53400
182092,53400
182093,53400
182094,53400
182095,53400
182096,22966
182097,22966
182098,22966
182099,22966
182100,22966
182101,22966
182102,22966
182108,36900
182109,30544
182110,30546
182111,30546
182112,30546
182113,30546
182114,30546
182115,30546
182116,30545
182117,30697
182118,30697
182119,30697
182120,30531
182121,30531
182122,30531
182123,30717
182124,30717
182125,30717
182126,30716
182127,30716
182128,30694
182129,30694
182130,30694
182131,30731
182132,30731
182133,30729
182134,30729
182135,30723
182136,11844
182137,9242
182138,30598
182139,30598
182140,11845
182141,11843
182142,11843
182143,11843
182144,11841
182145,11841
182146,31074
182147,31074
182148,31074
182149,31074
182150,31074
182151,43305
182152,34690
182153,34690
182154,34690
182155,43308
182156,43308
182157,43308
182158,31097
182159,31097
182160,31097
182161,31096
182162,31096
182163,31096
182164,11929
182165,54103
182166,54103
182167,54102
182168,11827
182169,33154
182170,43020
182171,43020
182172,43017
182173,43018
182174,43018
182175,43018
182176,43018
182177,43013
182178,43013
182179,43009
182180,43009
182181,43008
182182,43008
182183,11530
182184,11530
182185,11529
182186,54097
182187,43006
182188,43006
182189,11217
182190,11217
182191,10440
182192,11568
182193,10441
182194,10415
182195,40112
182196,40111
182197,11804
182198,11804
182199,11806
182200,11801
182201,1791
182202,10369
182203,11410
182204,11410
182205,11408
182206,42904
182207,42904
182208,11505
182209,11503
182210,11503
182211,11508
182212,37238
182213,37238
182214,11523
182215,11523
182216,11511
182217,11511
182218,11346
182219,11346
182220,37242
182221,37242
182222,37242
182223,37239
182224,37239
182225,54364
182226,37244
182227,37244
182228,37244
182229,54349
182230,54349
182231,54349
182232,54348
182233,54348
182234,54348
182235,37245
182236,37245
182237,37245
182238,37245
182239,54344
182240,54344
182241,42827
182242,42827
182243,42827
182244,42827
182245,42827
182246,42827
182247,42827
182248,42827
182249,59145
182250,59145
182251,59145
182252,59144
182253,34165
182254,34165
182255,34166
182256,59126
182257,59126
182258,12706
182259,12706
182260,12879
182261,59127
182262,12880
182263,13793
182264,12881
182265,12881
182266,12881
182267,12996
182268,12996
182269,41994
182270,41994
182271,41994
182272,41994
182273,41997
182274,41997
182275,41997
182276,41997
182277,41997
182278,41997
182279,41998
182280,41998
182281,41998
182282,41998
182283,41998
182284,44840
182285,44840
182286,44840
182287,44840
182288,44840
182289,44840
182290,44840
182291,44839
182292,41993
182293,41993
182294,42044
182295,42044
182296,42044
182297,42044
182298,51536
182299,51536
182300,51536
182301,51538
182302,51537
182303,51539
182304,44847
182305,44847
182306,19044
182307,41958
182308,58897
182309,41930
182310,58671
182311,41966
182312,41966
182313,41966
182314,41966
182315,41942
182316,44860
182317,44860
182318,44860
182319,44860
182320,58606
182321,58606
182322,58606
182323,44862
182324,44862
182325,44862
182326,44863
182327,44863
182328,58613
182329,58613
182330,44864
182331,44864
182332,43830
182333,43752
182334,43752
182335,43752
182336,43752
182337,43802
182338,43802
182339,43803
182340,43799
182341,43864
182342,58774
182343,43736
182344,43727
182345,50084
182346,50089
182347,50089
182348,43810
182349,50081
182350,50088
182351,50087
182352,50094
182353,50094
182354,50094
182355,50094
182356,50094
182357,9943
182358,9943
182359,9943
182360,9943
182361,9943
182362,9943
182363,44540
182364,44541
182365,44573
182366,44573
182367,57714
182368,46010
182369,46010
182370,58452
182371,58452
182372,58453
182373,58453
182374,44549
182375,44549
182376,44549
182377,58451
182378,58451
182379,44480
182380,44505
182381,44505
182382,44505
182383,44497
182384,44495
182385,44504
182386,44503
182387,57730
182388,44502
182389,44502
182390,44502
182391,44502
182392,44502
182393,2598
182394,2598
182395,2598
182396,2598
182397,58301
182398,58301
182399,22153
182400,22153
182401,4140
182402,4139
182403,4139
182404,4139
182405,50057
182406,50057
182407,2617
182408,2617
182409,2617
182410,16917
182411,16916
182412,16918
182413,16895
182414,16899
182415,16899
182416,16898
182417,16898
182418,16897
182419,16891
182420,16891
182421,16881
182422,16881
182423,16874
182424,16865
182425,3076
182426,3076
182427,3076
182428,3076
182429,3076
182430,3076
182431,2626
182432,2626
182433,2626
182434,2626
182435,2626
182436,2626
182437,2626
182438,2626
182439,2626
182440,19986
182441,19986
182442,19986
182443,19986
182444,19986
182445,19168
182446,19168
182447,19168
182448,19168
182449,19168
182450,19168
182451,19168
182452,19168
182453,19170
182454,19170
182455,19172
182456,19172
182457,32633
182458,32633
182459,32633
182460,32633
182461,32633
182462,19167
182463,19167
182464,19167
182465,2015
182466,2015
182467,2000
182468,2000
182469,2000
182470,2000
182471,2000
182472,2033
182473,2033
182474,2033
182475,2033
182476,2033
182477,2033
182478,2036
182479,2036
182480,2035
182481,2039
182482,2039
182483,2046
182484,2046
182485,2046
182486,19166
182487,19166
182488,19166
182489,19166
182490,19166
182491,19166
182492,19166
182493,2042
182494,2042
182495,2042
182496,2042
182497,51648
182498,51648
182499,56104
182500,56105
182501,56105
182502,56105
182503,21665
182504,21665
182505,21665
182506,21663
182507,21663
182508,21663
182509,21663
182510,21663
182511,21663
182512,21663
182513,8599
182514,8599
182515,8599
182516,8599
182517,40482
182518,40482
182519,40482
182520,40482
182521,40482
182522,40482
182523,40481
182524,40481
182525,40481
182526,40481
182527,40481
182528,53740
182529,53740
182530,53740
182531,53740
182532,53740
182533,53740
182534,53740
182535,21380
182536,53729
182537,53729
182538,53729
182539,53729
182540,53725
182541,53725
182542,53736
182543,53734
182544,53734
182545,53734
182546,53734
182547,53734
182548,53734
182549,17268
182550,17268
182551,17268
182552,17268
182553,17268
182554,17265
182555,17265
182556,19408
182557,19408
182558,19408
182559,19408
182560,19408
182561,19408
182562,19416
182563,19416
182564,19416
182565,19416
182566,19416
182567,19416
182568,19416
182569,19416
182570,19416
182571,19416
182572,390
182573,390
182574,376
182575,376
182576,376
182577,376
182578,376
182579,376
182580,376
182581,376
182582,376
182583,376
182584,376
182585,376
182586,376
182587,376
182588,391
182589,391
182590,391
182591,391
182592,391
182593,391
182594,391
182595,391
182596,391
182597,391
182598,391
182599,391
182600,391
182601,391
182602,391
182603,391
182604,391
182605,391
182606,391
182607,391
182608,391
182609,391
182610,391
182611,391
182612,391
182613,391
182614,391
182615,391
182616,391
182617,391
182618,56011
182619,56011
182620,56011
182621,56011
182622,56011
182623,56011
182624,56011
182625,56011
182626,57093
182627,57093
182628,57093
182629,57093
182630,57093
182631,57093
182632,57093
182633,57093
182634,57093
182635,57093
182636,57093
182637,57093
182638,57093
182639,57093
182640,57093
182641,57093
182642,57093
182643,57093
182644,57093
182645,57093
182646,57095
182647,57095
182648,57095
182649,57095
182650,57095
182651,57095
182652,57095
182653,57095
182654,57096
182655,57096
182656,57096
182657,57096
182658,57096
182659,57096
182660,57096
182661,57096
182662,57096
182663,57096
182664,57106
182665,54609
182666,54609
182667,54609
182668,54609
182669,54609
182670,54609
182671,54609
182672,54609
182673,54609
182674,54609
182675,54604
182676,35724
182677,35724
182678,35724
182679,35724
182680,22582
182681,22582
182682,22582
182683,22582
182684,22582
182685,22582
182686,52821
182687,52817
182688,52817
182689,52817
182690,52817
182691,52818
182692,52818
182693,52818
182694,52818
182695,53400
182696,53400
182697,53400
182698,53400
182699,53400
182700,53400
182701,22966
182702,22966
182703,22966
182704,22966
182705,22966
182706,22966
182707,22966
182708,22966
182713,30544
182714,30544
182715,30544
182716,30544
182717,30546
182718,30546
182719,30546
182720,30545
182721,30545
182722,30545
182723,30697
182724,30697
182725,30531
182726,30531
182727,30717
182728,30717
182729,30717
182730,30717
182731,30716
182732,30716
182733,30719
182734,30694
182735,30694
182736,30729
182737,30729
182738,30729
182739,30729
182740,30723
182741,30722
182742,30721
182743,30598
182744,29097
182745,11845
182746,31072
182747,31072
182748,31072
182749,31072
182750,11841
182751,31074
182752,31074
182753,31074
182754,31074
182755,31074
182756,31074
182757,34690
182758,34690
182759,34690
182760,43308
182761,43308
182762,31097
182763,31097
182764,31097
182765,31097
182766,31096
182767,31096
182768,31096
182769,54105
182770,54105
182771,54103
182772,54102
182773,54102
182774,43020
182775,43020
182776,43020
182777,43020
182778,43018
182779,40976
182780,40976
182781,40976
182782,40976
182783,54092
182784,11553
182785,11553
182786,51671
182787,11193
182788,11526
182789,11526
182790,2317
182791,54097
182792,40973
182793,40972
182794,11555
182795,11556
182796,11556
182797,11568
182798,11564
182799,11573
182800,10412
182801,10412
182802,11804
182803,11806
182804,10427
182805,10427
182806,1791
182807,11407
182808,10370
182809,11408
182810,11408
182811,42904
182812,11509
182813,11509
182814,11507
182815,11508
182816,11508
182817,11499
182818,11499
182819,11522
182820,11522
182821,11524
182822,11524
182823,11511
182824,11346
182825,37242
182826,37242
182827,37242
182828,54376
182829,37239
182830,54364
182831,37244
182832,37244
182833,37244
182834,37244
182835,54349
182836,54349
182837,54349
182838,54348
182839,37245
182840,37245
182841,37245
182842,37245
182843,37245
182844,37245
182845,54344
182846,42827
182847,42827
182848,42827
182849,42827
182850,42827
182851,42827
182852,42827
182853,59145
182854,59145
182855,59145
182856,59145
182857,59144
182858,34165
182859,34165
182860,34166
182861,59126
182862,59126
182863,59119
182864,12879
182865,12879
182866,12880
182867,54316
182868,54316
182869,12708
182870,12881
182871,12709
182872,12709
182873,12709
182874,12709
182875,12709
182876,41994
182877,41997
182878,41997
182879,41997
182880,41997
182881,41997
182882,41997
182883,41998
182884,41998
182885,41998
182886,41998
182887,41998
182888,41998
182889,41998
182890,44840
182891,44840
182892,44840
182893,44840
182894,44840
182895,44840
182896,44839
182897,44839
182898,42044
182899,42044
182900,42044
182901,42044
182902,42044
182903,51538
182904,51540
182905,51540
182906,41867
182907,51541
182908,51542
182909,44847
182910,44847
182911,44847
182912,44848
182913,58895
182914,41938
182915,41932
182916,2650
182917,20485
182918,41947
182919,41942
182920,41942
182921,41942
182922,44860
182923,44860
182924,44860
182925,58606
182926,58606
182927,58606
182928,58611
182929,58611
182930,58610
182931,44863
182932,58613
182933,58613
182934,58613
182935,44864
182936,44864
182937,43830
182938,43820
182939,43820
182940,43752
182941,43801
182942,43801
182943,43740
182944,43740
182945,43867
182946,43867
182947,43735
182948,43728
182949,43728
182950,43721
182951,50089
182952,50086
182953,43675
182954,43676
182955,43676
182956,43687
182957,43684
182958,50094
182959,50077
182960,50077
182961,50074
182962,50074
182963,9943
182964,9943
182965,9943
182966,9943
182967,9943
182968,9943
182969,44541
182970,44573
182971,44573
182972,57716
182973,57717
182974,57717
182975,44542
182976,44542
182977,44542
182978,58453
182979,44549
182980,44549
182981,58451
182982,58451
182983,58451
182984,58451
182985,44505
182986,44505
182987,44505
182988,44497
182989,44495
182990,44495
182991,44503
182992,57730
182993,44502
182994,44502
182995,44502
182996,44502
182997,44502
182998,2598
182999,2598
183000,2598
183001,2598
183002,58301
183003,58302
183004,58302
183005,22153
183006,4140
183007,4140
183008,4139
183009,50057
183010,50057
183011,50057
183012,16922
183013,16920
183014,2617
183015,16919
183016,16919
183017,16921
183018,16921
183019,16899
183020,9892
183021,9892
183022,16898
183023,16897
183024,16896
183025,16891
183026,16889
183027,16881
183028,16874
183029,16865
183030,3076
183031,3076
183032,3076
183033,3076
183034,3076
183035,3076
183036,2626
183037,2626
183038,2626
183039,2626
183040,2626
183041,2626
183042,2626
183043,2626
183044,19986
183045,19986
183046,19986
183047,19986
183048,19986
183049,19986
183050,19986
183051,19168
183052,19168
183053,19168
183054,19168
183055,19168
183056,19168
183057,19168
183058,19170
183059,19170
183060,19172
183061,19172
183062,19169
183063,19169
183064,19169
183065,19169
183066,19169
183067,19167
183068,19167
183069,19167
183070,19167
183071,2015
183072,2015
183073,2000
183074,2000
183075,2000
183076,2000
183077,2033
183078,2033
183079,2033
183080,2033
183081,2033
183082,2048
183083,2036
183084,2036
183085,2043
183086,2039
183087,2039
183088,2039
183089,2046
183090,2046
183091,19166
183092,19166
183093,19166
183094,19171
183095,19171
183096,19171
183097,2042
183098,2042
183099,2042
183100,2042
183101,2042
183102,51648
183103,51648
183104,56104
183105,56104
183106,56105
183107,56105
183108,56105
183109,21665
183110,21665
183111,21665
183112,21665
183113,21665
183114,21663
183115,21663
183116,21663
183117,8599
183118,8599
183119,8599
183120,8599
183121,8599
183122,40482
183123,40482
183124,40482
183125,40482
183126,40482
183127,40482
183128,40481
183129,40481
183130,40481
183131,40481
183132,40481
183133,40481
183134,53740
183135,53740
183136,53740
183137,53740
183138,53740
183139,53740
183140,21380
183141,53729
183142,53729
183143,53729
183144,53729
183145,53725
183146,53725
183147,53734
183148,53734
183149,53734
183150,53734
183151,53734
183152,53734
183153,17268
183154,17268
183155,17268
183156,17268
183157,17268
183158,17268
183159,17264
183160,17265
183161,19408
183162,19408
183163,19408
183164,19408
183165,19408
183166,19408
183167,19408
